ID	HGNC.symbol	rmspe.ratio.avg	initial.predictor.n	selected.predictor.n	predictor	estimate	estimate.sd	best.site.qv	cor.estimate.best.site.qv	cor.pv
ID657	ACO1	1.27	18	18	ID260|RBM4	0.0158	0.00353	0.104	0.0599	0.819
ID657	ACO1	1.27	18	18	ID448|SART3	0.218	0.00976	0.112	0.0599	0.819
ID657	ACO1	1.27	18	18	ID662|PABPC1	0.151	0.012	0.112	0.0599	0.819
ID657	ACO1	1.27	18	18	ID980|PCBP2	0.109	0.00735	0.154	0.0599	0.819
ID657	ACO1	1.27	18	18	ID983|EIF4B	-0.0145	0.00668	0.158	0.0599	0.819
ID657	ACO1	1.27	18	18	ID998|SNRPA	-0.032	0.00754	0.0191	0.0599	0.819
ID657	ACO1	1.27	18	18	ID1706|MBNL1	0.061	0.00743	0.197	0.0599	0.819
ID657	ACO1	1.27	18	18	ID2056|TARDBP	0.0904	0.0196	0.173	0.0599	0.819
ID657	ACO1	1.27	18	18	ID2455|U2AF2	0.0475	0.00937	0.189	0.0599	0.819
ID657	ACO1	1.27	18	18	ID3437|PTBP1	-0.0227	0.00155	0.152	0.0599	0.819
ID657	ACO1	1.27	18	18	ID4041|SNRNP70	-0.0773	0.00247	0.15	0.0599	0.819
ID657	ACO1	1.27	18	18	ID5866|HNRNPH1	-0.0406	0.00541	0.114	0.0599	0.819
ID657	ACO1	1.27	18	18	ID6113|NCL	0.0287	0.00952	0.178	0.0599	0.819
ID657	ACO1	1.27	18	18	ID10395|SRSF2	0.122	0.00633	0.0427	0.0599	0.819
ID657	ACO1	1.27	18	18	ID10525|HNRNPF	0.0931	0.014	0.114	0.0599	0.819
ID657	ACO1	1.27	18	18	ID10589|SRSF1	-0.035	0.00494	0.0434	0.0599	0.819
ID657	ACO1	1.27	18	18	ID23008|RBM14	0.0157	0.0035	0.104	0.0599	0.819
ID662	PABPC1	5.95	12	12	rna	0.0173	0.0011	NA	-0.339	0.307
ID662	PABPC1	5.95	12	12	ID448|SART3	0.0282	0.000652	0.00854	-0.339	0.307
ID662	PABPC1	5.95	12	12	ID662|PABPC1	0.785	0.00268	0.0084	-0.339	0.307
ID662	PABPC1	5.95	12	12	ID673|KHDRBS1	0.0262	0.0039	0.0157	-0.339	0.307
ID662	PABPC1	5.95	12	12	ID998|SNRPA	0.0275	0.00388	0.156	-0.339	0.307
ID662	PABPC1	5.95	12	12	ID1423|SYNCRIP	0.1	0.00366	0.0197	-0.339	0.307
ID662	PABPC1	5.95	12	12	ID2227|HNRNPL	-0.0699	0.00326	0.02	-0.339	0.307
ID662	PABPC1	5.95	12	12	ID3437|PTBP1	-0.0113	0.00188	0.0674	-0.339	0.307
ID662	PABPC1	5.95	12	12	ID3576|HNRNPK	0.0448	0.00253	0.111	-0.339	0.307
ID662	PABPC1	5.95	12	12	ID6707|MATR3	0.0299	0.00154	0.0841	-0.339	0.307
ID662	PABPC1	5.95	12	12	ID10395|SRSF2	0.0479	0.00578	0.144	-0.339	0.307
ID662	PABPC1	5.95	12	12	ID10589|SRSF1	-0.0296	0.00266	0.139	-0.339	0.307
ID665	RPLP2	1.1	14	14	rna	0.0497	0.00885	NA	0.0384	0.901
ID665	RPLP2	1.1	14	14	ID260|RBM4	0.0267	0.00505	0.138	0.0384	0.901
ID665	RPLP2	1.1	14	14	ID673|KHDRBS1	-0.0595	0.00728	0.114	0.0384	0.901
ID665	RPLP2	1.1	14	14	ID980|PCBP2	0.0925	0.00465	0.0361	0.0384	0.901
ID665	RPLP2	1.1	14	14	ID998|SNRPA	0.0621	0.00272	0.0609	0.0384	0.901
ID665	RPLP2	1.1	14	14	ID1328|PCBP1	0.133	0.0136	0.174	0.0384	0.901
ID665	RPLP2	1.1	14	14	ID1423|SYNCRIP	-0.0188	0.00812	0.0487	0.0384	0.901
ID665	RPLP2	1.1	14	14	ID1706|MBNL1	0.00642	0.00362	0.109	0.0384	0.901
ID665	RPLP2	1.1	14	14	ID2227|HNRNPL	-0.0303	0.00817	0.0642	0.0384	0.901
ID665	RPLP2	1.1	14	14	ID2455|U2AF2	0.123	0.0104	0.0541	0.0384	0.901
ID665	RPLP2	1.1	14	14	ID3437|PTBP1	-0.00559	0.00935	0.0284	0.0384	0.901
ID665	RPLP2	1.1	14	14	ID4041|SNRNP70	0.0201	0.00234	0.153	0.0384	0.901
ID665	RPLP2	1.1	14	14	ID6707|MATR3	0.0133	0.00798	0.195	0.0384	0.901
ID665	RPLP2	1.1	14	14	ID23008|RBM14	0.0267	0.00504	0.138	0.0384	0.901
ID666	RPLP0	1.29	18	18	rna	0.0376	0.00559	NA	0.317	0.216
ID666	RPLP0	1.29	18	18	ID107|RBM8A	0.0786	0.00609	0.0381	0.317	0.216
ID666	RPLP0	1.29	18	18	ID260|RBM4	0.0153	0.00185	0.0125	0.317	0.216
ID666	RPLP0	1.29	18	18	ID448|SART3	0.106	0.00789	0.0611	0.317	0.216
ID666	RPLP0	1.29	18	18	ID657|ACO1	0.157	0.012	0.115	0.317	0.216
ID666	RPLP0	1.29	18	18	ID662|PABPC1	-0.0236	0.00703	0.0503	0.317	0.216
ID666	RPLP0	1.29	18	18	ID673|KHDRBS1	0.0499	0.00595	0.0127	0.317	0.216
ID666	RPLP0	1.29	18	18	ID998|SNRPA	0.0575	0.00471	0.0592	0.317	0.216
ID666	RPLP0	1.29	18	18	ID1423|SYNCRIP	-0.0102	0.00453	0.00481	0.317	0.216
ID666	RPLP0	1.29	18	18	ID1706|MBNL1	0.0247	0.00602	0.0568	0.317	0.216
ID666	RPLP0	1.29	18	18	ID2227|HNRNPL	0.108	0.00511	0.188	0.317	0.216
ID666	RPLP0	1.29	18	18	ID4041|SNRNP70	0.0258	0.00231	0.151	0.317	0.216
ID666	RPLP0	1.29	18	18	ID5866|HNRNPH1	-0.0149	0.00646	0.0706	0.317	0.216
ID666	RPLP0	1.29	18	18	ID6707|MATR3	0.0329	0.00454	0.168	0.317	0.216
ID666	RPLP0	1.29	18	18	ID10525|HNRNPF	0.0309	0.00299	0.0706	0.317	0.216
ID666	RPLP0	1.29	18	18	ID10589|SRSF1	0.0984	0.00664	0.0299	0.317	0.216
ID666	RPLP0	1.29	18	18	ID10884|SRSF3	0.0512	0.00471	0.137	0.317	0.216
ID666	RPLP0	1.29	18	18	ID23008|RBM14	0.0154	0.00186	0.0125	0.317	0.216
ID669	GLRX3	1.27	20	20	rna	0.216	0.0161	NA	0.334	0.162
ID669	GLRX3	1.27	20	20	ID448|SART3	0.0574	0.00944	0.0514	0.334	0.162
ID669	GLRX3	1.27	20	20	ID662|PABPC1	0.064	0.0127	0.0514	0.334	0.162
ID669	GLRX3	1.27	20	20	ID673|KHDRBS1	0.0366	0.00877	0.159	0.334	0.162
ID669	GLRX3	1.27	20	20	ID713|G3BP2	0.0866	0.00671	0.107	0.334	0.162
ID669	GLRX3	1.27	20	20	ID980|PCBP2	0.162	0.00968	0.0601	0.334	0.162
ID669	GLRX3	1.27	20	20	ID983|EIF4B	-0.0695	0.0124	0.0142	0.334	0.162
ID669	GLRX3	1.27	20	20	ID998|SNRPA	-0.0707	0.0183	0.0969	0.334	0.162
ID669	GLRX3	1.27	20	20	ID1328|PCBP1	0.128	0.00865	0.117	0.334	0.162
ID669	GLRX3	1.27	20	20	ID1423|SYNCRIP	0.00216	0.00782	0.0115	0.334	0.162
ID669	GLRX3	1.27	20	20	ID2455|U2AF2	0.101	0.00823	0.0695	0.334	0.162
ID669	GLRX3	1.27	20	20	ID3437|PTBP1	-0.000556	0.00383	0.00868	0.334	0.162
ID669	GLRX3	1.27	20	20	ID3576|HNRNPK	0.103	0.0144	0.159	0.334	0.162
ID669	GLRX3	1.27	20	20	ID3816|EIF2S1	0.0489	0.0108	0.193	0.334	0.162
ID669	GLRX3	1.27	20	20	ID4041|SNRNP70	-0.0319	0.00184	0.0963	0.334	0.162
ID669	GLRX3	1.27	20	20	ID5866|HNRNPH1	-0.0133	0.0145	0.0901	0.334	0.162
ID669	GLRX3	1.27	20	20	ID6707|MATR3	-0.00564	0.00593	0.0414	0.334	0.162
ID669	GLRX3	1.27	20	20	ID10395|SRSF2	-0.0252	0.00259	0.0224	0.334	0.162
ID669	GLRX3	1.27	20	20	ID10525|HNRNPF	0.145	0.00996	0.0901	0.334	0.162
ID669	GLRX3	1.27	20	20	ID10589|SRSF1	0.025	0.00527	0.0688	0.334	0.162
ID672	YKT6	1.17	13	13	rna	0.038	0.00468	NA	0.611	0.0347
ID672	YKT6	1.17	13	13	ID107|RBM8A	-0.0151	0.00413	0.0261	0.611	0.0347
ID672	YKT6	1.17	13	13	ID260|RBM4	0.0301	0.00351	0.00764	0.611	0.0347
ID672	YKT6	1.17	13	13	ID998|SNRPA	0.0575	0.00247	0.0353	0.611	0.0347
ID672	YKT6	1.17	13	13	ID1328|PCBP1	0.0559	0.00175	0.11	0.611	0.0347
ID672	YKT6	1.17	13	13	ID1706|MBNL1	0.0762	0.00484	0.0959	0.611	0.0347
ID672	YKT6	1.17	13	13	ID3576|HNRNPK	0.0908	0.00511	0.197	0.611	0.0347
ID672	YKT6	1.17	13	13	ID5866|HNRNPH1	0.047	0.00252	0.023	0.611	0.0347
ID672	YKT6	1.17	13	13	ID6113|NCL	0.0205	0.000713	0.137	0.611	0.0347
ID672	YKT6	1.17	13	13	ID10395|SRSF2	0.0453	0.00168	0.0495	0.611	0.0347
ID672	YKT6	1.17	13	13	ID10525|HNRNPF	0.0273	0.00185	0.023	0.611	0.0347
ID672	YKT6	1.17	13	13	ID10589|SRSF1	-0.00121	0.0015	0.00446	0.611	0.0347
ID672	YKT6	1.17	13	13	ID23008|RBM14	0.0301	0.00352	0.00764	0.611	0.0347
ID673	KHDRBS1	1.59	16	16	rna	-0.0384	0.00483	NA	-0.154	0.584
ID673	KHDRBS1	1.59	16	16	ID107|RBM8A	0.111	0.0105	0.0252	-0.154	0.584
ID673	KHDRBS1	1.59	16	16	ID260|RBM4	0.0486	0.00247	0.0464	-0.154	0.584
ID673	KHDRBS1	1.59	16	16	ID713|G3BP2	0.068	0.00522	0.156	-0.154	0.584
ID673	KHDRBS1	1.59	16	16	ID980|PCBP2	-0.046	0.0141	0.16	-0.154	0.584
ID673	KHDRBS1	1.59	16	16	ID983|EIF4B	0.111	0.00935	0.14	-0.154	0.584
ID673	KHDRBS1	1.59	16	16	ID998|SNRPA	0.0892	0.00497	0.0903	-0.154	0.584
ID673	KHDRBS1	1.59	16	16	ID1423|SYNCRIP	-0.035	0.0167	0.178	-0.154	0.584
ID673	KHDRBS1	1.59	16	16	ID1706|MBNL1	0.0777	0.00483	0.183	-0.154	0.584
ID673	KHDRBS1	1.59	16	16	ID3437|PTBP1	0.124	0.00825	0.0855	-0.154	0.584
ID673	KHDRBS1	1.59	16	16	ID4041|SNRNP70	0.103	0.00541	0.159	-0.154	0.584
ID673	KHDRBS1	1.59	16	16	ID5866|HNRNPH1	0.0549	0.00573	0.0326	-0.154	0.584
ID673	KHDRBS1	1.59	16	16	ID10395|SRSF2	0.0752	0.00644	0.0259	-0.154	0.584
ID673	KHDRBS1	1.59	16	16	ID10525|HNRNPF	0.0287	0.00454	0.0326	-0.154	0.584
ID673	KHDRBS1	1.59	16	16	ID10589|SRSF1	0.0126	0.00583	0.0346	-0.154	0.584
ID673	KHDRBS1	1.59	16	16	ID23008|RBM14	0.0487	0.00246	0.0464	-0.154	0.584
ID685	CLPX	1.37	15	15	rna	0.0478	0.00496	NA	-0.526	0.0536
ID685	CLPX	1.37	15	15	ID448|SART3	0.0898	0.00619	0.0292	-0.526	0.0536
ID685	CLPX	1.37	15	15	ID662|PABPC1	0.00223	0.0062	0.0292	-0.526	0.0536
ID685	CLPX	1.37	15	15	ID673|KHDRBS1	0.0988	0.00719	0.0688	-0.526	0.0536
ID685	CLPX	1.37	15	15	ID713|G3BP2	0.0269	0.00469	0.126	-0.526	0.0536
ID685	CLPX	1.37	15	15	ID998|SNRPA	0.0497	0.00787	0.121	-0.526	0.0536
ID685	CLPX	1.37	15	15	ID1296|FXR1	0.0961	0.0035	0.0419	-0.526	0.0536
ID685	CLPX	1.37	15	15	ID1423|SYNCRIP	0.0394	0.00412	0.0731	-0.526	0.0536
ID685	CLPX	1.37	15	15	ID2455|U2AF2	0.00158	0.00196	0.173	-0.526	0.0536
ID685	CLPX	1.37	15	15	ID3437|PTBP1	0.018	0.00291	0.138	-0.526	0.0536
ID685	CLPX	1.37	15	15	ID4041|SNRNP70	0.0535	0.00121	0.175	-0.526	0.0536
ID685	CLPX	1.37	15	15	ID6707|MATR3	0.098	0.00466	0.159	-0.526	0.0536
ID685	CLPX	1.37	15	15	ID10395|SRSF2	0.104	0.00439	0.011	-0.526	0.0536
ID685	CLPX	1.37	15	15	ID10589|SRSF1	0.0796	0.0062	0.0898	-0.526	0.0536
ID685	CLPX	1.37	15	15	ID10884|SRSF3	-0.029	0.00431	0.195	-0.526	0.0536
ID701	RAB1B	1.17	18	18	rna	0.151	0.0123	NA	-0.227	0.381
ID701	RAB1B	1.17	18	18	ID107|RBM8A	0.0537	0.00324	0.101	-0.227	0.381
ID701	RAB1B	1.17	18	18	ID260|RBM4	0.0406	0.0027	0.0198	-0.227	0.381
ID701	RAB1B	1.17	18	18	ID448|SART3	0.0303	0.0023	0.122	-0.227	0.381
ID701	RAB1B	1.17	18	18	ID657|ACO1	0.0568	0.00595	0.114	-0.227	0.381
ID701	RAB1B	1.17	18	18	ID662|PABPC1	-0.0391	0.00317	0.122	-0.227	0.381
ID701	RAB1B	1.17	18	18	ID980|PCBP2	0.0703	0.00204	0.0391	-0.227	0.381
ID701	RAB1B	1.17	18	18	ID983|EIF4B	0.0204	0.00267	0.0327	-0.227	0.381
ID701	RAB1B	1.17	18	18	ID998|SNRPA	0.0851	0.00333	0.0532	-0.227	0.381
ID701	RAB1B	1.17	18	18	ID1328|PCBP1	0.0916	0.00507	0.0297	-0.227	0.381
ID701	RAB1B	1.17	18	18	ID2227|HNRNPL	0.0276	0.00523	0.131	-0.227	0.381
ID701	RAB1B	1.17	18	18	ID3437|PTBP1	0.0446	0.00531	0.191	-0.227	0.381
ID701	RAB1B	1.17	18	18	ID5866|HNRNPH1	0.00873	0.00335	0.021	-0.227	0.381
ID701	RAB1B	1.17	18	18	ID6707|MATR3	0.0377	0.00226	0.0096	-0.227	0.381
ID701	RAB1B	1.17	18	18	ID10395|SRSF2	0.0633	0.00605	0.00759	-0.227	0.381
ID701	RAB1B	1.17	18	18	ID10525|HNRNPF	0.0344	0.00478	0.021	-0.227	0.381
ID701	RAB1B	1.17	18	18	ID10589|SRSF1	0.0372	0.00343	0.0387	-0.227	0.381
ID701	RAB1B	1.17	18	18	ID23008|RBM14	0.0407	0.00269	0.0198	-0.227	0.381
ID703	SLC7A5	1.08	16	16	rna	0.0933	0.011	NA	0.315	0.253
ID703	SLC7A5	1.08	16	16	ID107|RBM8A	0.0197	0.00185	0.0372	0.315	0.253
ID703	SLC7A5	1.08	16	16	ID260|RBM4	0.0386	0.00269	0.0407	0.315	0.253
ID703	SLC7A5	1.08	16	16	ID657|ACO1	0.00115	0.00342	0.121	0.315	0.253
ID703	SLC7A5	1.08	16	16	ID980|PCBP2	0.00644	0.0028	0.0413	0.315	0.253
ID703	SLC7A5	1.08	16	16	ID983|EIF4B	0.0588	0.00429	0.14	0.315	0.253
ID703	SLC7A5	1.08	16	16	ID998|SNRPA	0.0854	0.00581	0.123	0.315	0.253
ID703	SLC7A5	1.08	16	16	ID2455|U2AF2	0.00325	0.00549	0.177	0.315	0.253
ID703	SLC7A5	1.08	16	16	ID3576|HNRNPK	0.041	0.00266	0.106	0.315	0.253
ID703	SLC7A5	1.08	16	16	ID3816|EIF2S1	0.0764	0.0064	0.14	0.315	0.253
ID703	SLC7A5	1.08	16	16	ID4003|FUS	0.0523	0.00511	0.147	0.315	0.253
ID703	SLC7A5	1.08	16	16	ID5866|HNRNPH1	0.0441	0.00287	0.0682	0.315	0.253
ID703	SLC7A5	1.08	16	16	ID10395|SRSF2	0.0411	0.00197	0.11	0.315	0.253
ID703	SLC7A5	1.08	16	16	ID10525|HNRNPF	-0.0216	0.0047	0.0682	0.315	0.253
ID703	SLC7A5	1.08	16	16	ID10589|SRSF1	0.0164	0.00462	0.0461	0.315	0.253
ID703	SLC7A5	1.08	16	16	ID23008|RBM14	0.0387	0.0027	0.0407	0.315	0.253
ID704	DR1	1.22	18	18	rna	0.0623	0.00578	NA	-0.267	0.3
ID704	DR1	1.22	18	18	ID260|RBM4	0.035	0.00226	0.0332	-0.267	0.3
ID704	DR1	1.22	18	18	ID448|SART3	0.0686	0.0043	0.12	-0.267	0.3
ID704	DR1	1.22	18	18	ID657|ACO1	0.0674	0.00429	0.189	-0.267	0.3
ID704	DR1	1.22	18	18	ID662|PABPC1	0.0416	0.00166	0.12	-0.267	0.3
ID704	DR1	1.22	18	18	ID673|KHDRBS1	0.0222	0.00247	0.19	-0.267	0.3
ID704	DR1	1.22	18	18	ID713|G3BP2	-0.0352	0.0032	0.178	-0.267	0.3
ID704	DR1	1.22	18	18	ID892|SFPQ	0.00828	0.00181	0.113	-0.267	0.3
ID704	DR1	1.22	18	18	ID980|PCBP2	0.0899	0.0074	0.0356	-0.267	0.3
ID704	DR1	1.22	18	18	ID998|SNRPA	0.0331	0.00225	0.0373	-0.267	0.3
ID704	DR1	1.22	18	18	ID1423|SYNCRIP	0.00782	0.0021	0.146	-0.267	0.3
ID704	DR1	1.22	18	18	ID2227|HNRNPL	0.00711	0.00196	0.0876	-0.267	0.3
ID704	DR1	1.22	18	18	ID2455|U2AF2	0.0848	0.00318	0.0793	-0.267	0.3
ID704	DR1	1.22	18	18	ID2950|PSPC1	0.000284	0.00502	0.113	-0.267	0.3
ID704	DR1	1.22	18	18	ID3437|PTBP1	0.0104	0.00126	0.0338	-0.267	0.3
ID704	DR1	1.22	18	18	ID3816|EIF2S1	0.0728	0.00278	0.0988	-0.267	0.3
ID704	DR1	1.22	18	18	ID10589|SRSF1	0.0225	0.00331	0.156	-0.267	0.3
ID704	DR1	1.22	18	18	ID23008|RBM14	0.0351	0.00226	0.0332	-0.267	0.3
ID707	PTPLAD1	1.3	23	23	rna	0.122	0.00879	NA	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID107|RBM8A	0.00687	0.00329	0.0651	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID260|RBM4	0.00218	0.0021	0.0664	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID448|SART3	0.112	0.00493	0.105	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID657|ACO1	0.015	0.0039	0.0998	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID662|PABPC1	0.0507	0.00563	0.105	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID673|KHDRBS1	0.0816	0.00305	0.115	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID980|PCBP2	-0.0164	0.00471	0.0168	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID998|SNRPA	0.0437	0.00216	0.0262	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID1423|SYNCRIP	0.016	0.00294	0.0627	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID1706|MBNL1	0.043	0.00432	0.159	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID2227|HNRNPL	0.0601	0.00344	0.0118	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID3437|PTBP1	0.0615	0.00253	0.0397	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID3509|HNRNPA1	0.0312	0.00166	0.0675	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID3576|HNRNPK	0.0255	0.00107	0.0552	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID4041|SNRNP70	-0.0262	0.00184	0.19	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID5195|HNRNPA2B1	0.0516	0.00217	0.116	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID5866|HNRNPH1	0.0365	0.00196	0.175	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID6707|MATR3	0.0812	0.00219	0.162	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID10395|SRSF2	0.0652	0.00146	0.0202	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID10525|HNRNPF	0.0581	0.00319	0.175	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID10589|SRSF1	0.0469	0.00582	0.103	0.0952	0.673
ID707	PTPLAD1	1.3	23	23	ID23008|RBM14	0.00235	0.0021	0.0664	0.0952	0.673
ID710	SSB	1.56	20	20	rna	0.082	0.0112	NA	-0.247	0.308
ID710	SSB	1.56	20	20	ID107|RBM8A	-0.0514	0.00568	0.139	-0.247	0.308
ID710	SSB	1.56	20	20	ID260|RBM4	0.0147	0.00456	0.0146	-0.247	0.308
ID710	SSB	1.56	20	20	ID448|SART3	0.126	0.00944	0.187	-0.247	0.308
ID710	SSB	1.56	20	20	ID662|PABPC1	0.037	0.00423	0.0653	-0.247	0.308
ID710	SSB	1.56	20	20	ID673|KHDRBS1	-0.0381	0.011	0.0519	-0.247	0.308
ID710	SSB	1.56	20	20	ID980|PCBP2	-0.0207	0.00799	0.142	-0.247	0.308
ID710	SSB	1.56	20	20	ID983|EIF4B	-0.0103	0.00631	0.0937	-0.247	0.308
ID710	SSB	1.56	20	20	ID998|SNRPA	-0.0108	0.00852	0.194	-0.247	0.308
ID710	SSB	1.56	20	20	ID1423|SYNCRIP	0.0359	0.00534	0.141	-0.247	0.308
ID710	SSB	1.56	20	20	ID2056|TARDBP	0.253	0.00799	0.0628	-0.247	0.308
ID710	SSB	1.56	20	20	ID2455|U2AF2	0.0768	0.0066	0.0869	-0.247	0.308
ID710	SSB	1.56	20	20	ID3437|PTBP1	-0.0226	0.0102	0.135	-0.247	0.308
ID710	SSB	1.56	20	20	ID5866|HNRNPH1	0.158	0.00763	0.0467	-0.247	0.308
ID710	SSB	1.56	20	20	ID6113|NCL	-0.0346	0.00867	0.0096	-0.247	0.308
ID710	SSB	1.56	20	20	ID6707|MATR3	-0.0657	0.00626	0.056	-0.247	0.308
ID710	SSB	1.56	20	20	ID10395|SRSF2	-0.0409	0.0101	0.174	-0.247	0.308
ID710	SSB	1.56	20	20	ID10525|HNRNPF	0.503	0.0203	0.0467	-0.247	0.308
ID710	SSB	1.56	20	20	ID10589|SRSF1	-0.0753	0.00447	0.158	-0.247	0.308
ID710	SSB	1.56	20	20	ID23008|RBM14	0.0147	0.00451	0.0146	-0.247	0.308
ID713	G3BP2	1.36	21	21	rna	0.114	0.00535	NA	0.201	0.396
ID713	G3BP2	1.36	21	21	ID107|RBM8A	-0.0428	0.00443	0.0875	0.201	0.396
ID713	G3BP2	1.36	21	21	ID260|RBM4	0.0331	0.00482	0.0332	0.201	0.396
ID713	G3BP2	1.36	21	21	ID448|SART3	-0.0814	0.00474	0.123	0.201	0.396
ID713	G3BP2	1.36	21	21	ID662|PABPC1	0.0704	0.00796	0.123	0.201	0.396
ID713	G3BP2	1.36	21	21	ID980|PCBP2	0.0506	0.00164	0.199	0.201	0.396
ID713	G3BP2	1.36	21	21	ID983|EIF4B	0.0969	0.00686	0.019	0.201	0.396
ID713	G3BP2	1.36	21	21	ID998|SNRPA	0.104	0.00511	0.172	0.201	0.396
ID713	G3BP2	1.36	21	21	ID1296|FXR1	0.0599	0.00433	0.0544	0.201	0.396
ID713	G3BP2	1.36	21	21	ID1423|SYNCRIP	0.0638	0.00327	0.115	0.201	0.396
ID713	G3BP2	1.36	21	21	ID2056|TARDBP	0.0269	0.00169	0.0867	0.201	0.396
ID713	G3BP2	1.36	21	21	ID2227|HNRNPL	0.0785	0.0021	0.188	0.201	0.396
ID713	G3BP2	1.36	21	21	ID2455|U2AF2	0.0256	0.000665	0.0588	0.201	0.396
ID713	G3BP2	1.36	21	21	ID3437|PTBP1	0.0748	0.00371	0.126	0.201	0.396
ID713	G3BP2	1.36	21	21	ID5866|HNRNPH1	0.0466	0.00258	0.0445	0.201	0.396
ID713	G3BP2	1.36	21	21	ID6113|NCL	0.0514	0.00835	0.072	0.201	0.396
ID713	G3BP2	1.36	21	21	ID6707|MATR3	0.0512	0.00459	0.18	0.201	0.396
ID713	G3BP2	1.36	21	21	ID10395|SRSF2	0.0058	0.00516	0.0424	0.201	0.396
ID713	G3BP2	1.36	21	21	ID10525|HNRNPF	0.0774	0.00386	0.0445	0.201	0.396
ID713	G3BP2	1.36	21	21	ID10589|SRSF1	-0.017	0.00517	0.0162	0.201	0.396
ID713	G3BP2	1.36	21	21	ID23008|RBM14	0.0332	0.00479	0.0332	0.201	0.396
ID715	RUVBL2	1.49	19	19	rna	0.137	0.00554	NA	0.029	0.909
ID715	RUVBL2	1.49	19	19	ID107|RBM8A	0.0148	0.00307	0.0801	0.029	0.909
ID715	RUVBL2	1.49	19	19	ID260|RBM4	0.00702	0.00438	0.0956	0.029	0.909
ID715	RUVBL2	1.49	19	19	ID713|G3BP2	0.0713	0.00333	0.0909	0.029	0.909
ID715	RUVBL2	1.49	19	19	ID892|SFPQ	0.0328	0.00474	0.146	0.029	0.909
ID715	RUVBL2	1.49	19	19	ID980|PCBP2	0.0335	0.0065	0.133	0.029	0.909
ID715	RUVBL2	1.49	19	19	ID983|EIF4B	0.0844	0.0039	0.0433	0.029	0.909
ID715	RUVBL2	1.49	19	19	ID998|SNRPA	0.0765	0.00269	0.0424	0.029	0.909
ID715	RUVBL2	1.49	19	19	ID1423|SYNCRIP	0.0486	0.0048	0.0919	0.029	0.909
ID715	RUVBL2	1.49	19	19	ID2227|HNRNPL	-0.0602	0.0035	0.16	0.029	0.909
ID715	RUVBL2	1.49	19	19	ID2950|PSPC1	0.0669	0.00444	0.146	0.029	0.909
ID715	RUVBL2	1.49	19	19	ID4041|SNRNP70	0.0162	0.00273	0.0911	0.029	0.909
ID715	RUVBL2	1.49	19	19	ID5866|HNRNPH1	0.195	0.0106	0.117	0.029	0.909
ID715	RUVBL2	1.49	19	19	ID6113|NCL	-0.0143	0.008	0.128	0.029	0.909
ID715	RUVBL2	1.49	19	19	ID10395|SRSF2	0.0913	0.00301	0.107	0.029	0.909
ID715	RUVBL2	1.49	19	19	ID10525|HNRNPF	0.204	0.00919	0.117	0.029	0.909
ID715	RUVBL2	1.49	19	19	ID10589|SRSF1	-0.0647	0.00301	0.0422	0.029	0.909
ID715	RUVBL2	1.49	19	19	ID10884|SRSF3	0.0553	0.00358	0.181	0.029	0.909
ID715	RUVBL2	1.49	19	19	ID23008|RBM14	0.00732	0.00436	0.0956	0.029	0.909
ID717	NUCB2	1.16	15	15	rna	0.301	0.00427	NA	0.247	0.395
ID717	NUCB2	1.16	15	15	ID448|SART3	-0.0178	0.0067	0.0632	0.247	0.395
ID717	NUCB2	1.16	15	15	ID662|PABPC1	-0.0494	0.00972	0.0632	0.247	0.395
ID717	NUCB2	1.16	15	15	ID673|KHDRBS1	0.0986	0.00481	0.0562	0.247	0.395
ID717	NUCB2	1.16	15	15	ID713|G3BP2	0.0735	0.0101	0.0708	0.247	0.395
ID717	NUCB2	1.16	15	15	ID983|EIF4B	-0.157	0.0102	0.156	0.247	0.395
ID717	NUCB2	1.16	15	15	ID998|SNRPA	-0.0066	0.00501	0.0332	0.247	0.395
ID717	NUCB2	1.16	15	15	ID1423|SYNCRIP	0.115	0.00562	0.0502	0.247	0.395
ID717	NUCB2	1.16	15	15	ID2227|HNRNPL	0.101	0.00864	0.13	0.247	0.395
ID717	NUCB2	1.16	15	15	ID2455|U2AF2	0.258	0.0156	0.197	0.247	0.395
ID717	NUCB2	1.16	15	15	ID3437|PTBP1	0.158	0.00607	0.108	0.247	0.395
